Stock-ID,Timestamp,Stock Price,Mean Price,Deviation,% Deviation
,,,203.987,-3.9669999999999845,-1.9447317721227257
,,,203.987,-3.9669999999999845,-1.9447317721227257
,,,203.987,3.943000000000012,1.9329663164809583
